Tilda UID,Brand,SKU,Category,Title,Description,Text,Photo,Quantity,Price,Price Old,Editions,Modifications,External ID,Parent UID,SEO title,SEO descr,FB title,FB descr
277797880906,,17/105201,Двигатель,Электромагнитный клапан отсечки топлива ТНВД JCB 17/105201,"Электромагнитный клапан отсечки топлива ТНВД для экскаваторов-погрузчиков JCB 3CX, 4CX","Электромагнитный клапан отсечки топлива для топливного насоса высокого давления (ТНВД). Обеспечивает холодный пуск двигателя и бесперебойную подачу горючего. Оригинальное наименование - Solenoid ESOS. Предназначен для экскаваторов-погрузчиков JCB моделей 3CX, 4CX старых моделей, оснащенных двигателем Perkins и выпущенных в период с 1996 по 2005 годы. В наличии имеется запчасть с артикулом 17/105201.",https://static.tildacdn.com/tild6438-3664-4066-b363-616532646531/3.png,,1260.0000,,,,277797880906,,Электромагнитный клапан отсечки топлива ТНВД JCB 17/105201,"Электромагнитный клапан отсечки топлива для топливного насоса высокого давления (ТНВД). Обеспечивает холодный пуск двигателя и бесперебойную подачу горючего. Оригинальное наименование - Solenoid ESOS. Предназначен для экскаваторов-погрузчиков JCB моделей 3CX, 4CX старых моделей, оснащенных двигателем Perkins и выпущенных в период с 1996 по 2005 годы. В наличии имеется запчасть с артикулом 17/105201.",Электромагнитный клапан отсечки топлива ТНВД JCB 17/105201,"Электромагнитный клапан отсечки топлива для топливного насоса высокого давления (ТНВД). Обеспечивает холодный пуск двигателя и бесперебойную подачу горючего. Оригинальное наименование - Solenoid ESOS. Предназначен для экскаваторов-погрузчиков JCB моделей 3CX, 4CX старых моделей, оснащенных двигателем Perkins и выпущенных в период с 1996 по 2005 годы. В наличии имеется запчасть с артикулом 17/105201."
890742150404,,449/11500,Двигатель,Синхронизатор переключения передач КПП (реверс) JCB 449/11500,"Синхронизатор переключения передач КПП (реверс) для экскаваторов-погрузчиков JCB 3CX, 4CX","Синхронизатор переключения передач КПП (реверс) JCB 449/11500 делает ровной частоту движения валов и шестеренок. Он уменьшает шум и механический износ элементов, делает срок службы компонентов дольше. Вам стоит купить синхронизаторы КПП для замены, если передачи выключаются произвольно или их переключение затруднено, слышен шум или хруст. Все эти признаки говорят об износе или поломке детали. ",https://static.tildacdn.com/tild6630-6665-4463-a432-323266373231/4.png,,31200.0000,,,,890742150404,,Синхронизатор переключения передач КПП (реверс) JCB 449/11500,"Синхронизатор переключения передач КПП (реверс) JCB 449/11500 делает ровной частоту движения валов и шестеренок. Он уменьшает шум и механический износ элементов, делает срок службы компонентов дольше. Вам стоит купить синхронизаторы КПП для замены, если передачи выключаются произвольно или их переключение затруднено, слышен шум или хруст. Все эти признаки говорят об износе или поломке детали. ",Синхронизатор переключения передач КПП (реверс) JCB 449/11500,"Синхронизатор переключения передач КПП (реверс) JCB 449/11500 делает ровной частоту движения валов и шестеренок. Он уменьшает шум и механический износ элементов, делает срок службы компонентов дольше. Вам стоит купить синхронизаторы КПП для замены, если передачи выключаются произвольно или их переключение затруднено, слышен шум или хруст. Все эти признаки говорят об износе или поломке детали. "
836702615341,,02/201140,Двигатель,Кольца поршневые (комплект на 1 поршень) АВ JCB 02/201140,"Кольца поршневые (комплект на 1 поршень) АВ  для экскаваторов-погрузчиков JCB 3CX, 4CX","Поршневые кольца (комплект на 1 поршень) АВ JCB 02/201140. Их необходимо выбирать по качеству, диаметру, материалу. Если купить не те запчасти на экскаватор-погрузчик, которые нужно, можно сломать двигатель.  Эти запчасти на погрузчик JCB изготавливаются из чугуна и нержавейки, покрываются разными составами. Они бывают простыми и составными, соединенными и наборными. По типу делятся на верхнее компрессионное, второе компрессионное и маслосъемное. Имеют особую конструкцию с вырезом-замком.",https://static.tildacdn.com/tild3561-3333-4866-b262-383964333837/5.png,,2500.0000,,,,836702615341,,Кольца поршневые (комплект на 1 поршень) АВ JCB 02/201140,"Поршневые кольца (комплект на 1 поршень) АВ JCB 02/201140. Их необходимо выбирать по качеству, диаметру, материалу. Если купить не те запчасти на экскаватор-погрузчик, которые нужно, можно сломать двигатель.  Эти запчасти на погрузчик JCB изготавливаются из чугуна и нержавейки, покрываются разными составами. Они бывают простыми и составными, соединенными и наборными. По типу делятся на верхнее компрессионное, второе компрессионное и маслосъемное. Имеют особую конструкцию с вырезом-замком.",Кольца поршневые (комплект на 1 поршень) АВ JCB 02/201140,"Поршневые кольца (комплект на 1 поршень) АВ JCB 02/201140. Их необходимо выбирать по качеству, диаметру, материалу. Если купить не те запчасти на экскаватор-погрузчик, которые нужно, можно сломать двигатель.  Эти запчасти на погрузчик JCB изготавливаются из чугуна и нержавейки, покрываются разными составами. Они бывают простыми и составными, соединенными и наборными. По типу делятся на верхнее компрессионное, второе компрессионное и маслосъемное. Имеют особую конструкцию с вырезом-замком."
564548328385,,320/09202,Двигатель,Вкладыши коренные комплект JCB 320/09202,"Вкладыши коренные комплект для экскаваторов-погрузчиков JCB 3CX, 4CX","Представляем вам ремонтный комплект коренных вкладышей 1 SB JCB 320/09202. Этот набор используется для быстрой и своевременной починки мотора. Запасные части для погрузчиков являют собой специальные элементы двигателя или подшипники скольжения. Они используются, чтобы препятствовать осевым перемещениям коленчатого вала и позволять коренным шейкам вращаться в блоке цилиндров. ",https://static.tildacdn.com/tild3931-3634-4862-a665-646335326137/6.png,,6320.0000,6990,,,ruB8eET9RNzBubm2KvHr,,Вкладыши коренные комплект JCB 320/09202,"Представляем вам ремонтный комплект коренных вкладышей 1 SB JCB 320/09202. Этот набор используется для быстрой и своевременной починки мотора. Запасные части для погрузчиков являют собой специальные элементы двигателя или подшипники скольжения. Они используются, чтобы препятствовать осевым перемещениям коленчатого вала и позволять коренным шейкам вращаться в блоке цилиндров. ",Вкладыши коренные комплект JCB 320/09202,"Представляем вам ремонтный комплект коренных вкладышей 1 SB JCB 320/09202. Этот набор используется для быстрой и своевременной починки мотора. Запасные части для погрузчиков являют собой специальные элементы двигателя или подшипники скольжения. Они используются, чтобы препятствовать осевым перемещениям коленчатого вала и позволять коренным шейкам вращаться в блоке цилиндров. "
778591710326,,814/00289,Двигатель,Лягушка пружина JCB 814/00289,"Лягушка пружина для экскаваторов-погрузчиков JCB 3CX, 4CX","Лягушка пружина JCB 814/00289 – высококачественная запасная часть для спецтехники ведущего британского производителя. Она отличается уникальностью форм и оригинальностью исполнения. Лягушка пружина предназначена для профессиональной замены износившегося элемента в моделях 3CX/4CX. Для изготовления детали использовался сверхпрочный металл, устойчивый к коррозии, деформации и механическим повреждениям. ",https://static.tildacdn.com/tild3336-3561-4864-a239-316330613830/7.png,,500.0000,,,,778591710326,,Лягушка пружина JCB 814/00289,"Лягушка пружина JCB 814/00289 – высококачественная запасная часть для спецтехники ведущего британского производителя. Она отличается уникальностью форм и оригинальностью исполнения. Лягушка пружина предназначена для профессиональной замены износившегося элемента в моделях 3CX/4CX. Для изготовления детали использовался сверхпрочный металл, устойчивый к коррозии, деформации и механическим повреждениям. ",Лягушка пружина JCB 814/00289,"Лягушка пружина JCB 814/00289 – высококачественная запасная часть для спецтехники ведущего британского производителя. Она отличается уникальностью форм и оригинальностью исполнения. Лягушка пружина предназначена для профессиональной замены износившегося элемента в моделях 3CX/4CX. Для изготовления детали использовался сверхпрочный металл, устойчивый к коррозии, деформации и механическим повреждениям. "
223591556185,,701/60000,Двигатель,Клавиша маяка JCB 701/60000,"Клавиша маяка для экскаваторов-погрузчиков JCB 3CX, 4CX","Клавиша для кабины экскаватора-погрузчика JCB предназначена для активации и выключения проблескового маяка. Также ею можно включать систему амортизации стрелы (SRS), противотуманные фары, возвращать ковш в исходное положение, переключать режимы 2WD / 4WD. Оригинальное наименование - Switch base. Подходит для моделей спецтехники 3СХ, 3СХ Super, 4CX. ",https://static.tildacdn.com/tild3136-6137-4133-b839-653930376165/8.png,,1380.0000,,,,223591556185,,Клавиша маяка JCB 701/60000,"Клавиша для кабины экскаватора-погрузчика JCB предназначена для активации и выключения проблескового маяка. Также ею можно включать систему амортизации стрелы (SRS), противотуманные фары, возвращать ковш в исходное положение, переключать режимы 2WD / 4WD. Оригинальное наименование - Switch base. Подходит для моделей спецтехники 3СХ, 3СХ Super, 4CX. ",Клавиша маяка JCB 701/60000,"Клавиша для кабины экскаватора-погрузчика JCB предназначена для активации и выключения проблескового маяка. Также ею можно включать систему амортизации стрелы (SRS), противотуманные фары, возвращать ковш в исходное положение, переключать режимы 2WD / 4WD. Оригинальное наименование - Switch base. Подходит для моделей спецтехники 3СХ, 3СХ Super, 4CX. "
966962777457,,320/09299,Двигатель,Кольца поршневые (комплект на 1 поршень) SВ JCB 320/09299,"Кольца поршневые (комплект на 1 поршень) SВ для экскаваторов-погрузчиков JCB 3CX, 4CX","Кольца поршневые (комплект на 1 поршень) SВ 320/09299 необходимы для выполнения нескольких задач сразу. Колечки делают камеру плотнее и увеличивают компрессию. Кроме того, они снижают расход масла в моторах, делают тепловую передачу намного лучше, переносят избыток тепла и препятствуют перегреванию.",https://static.tildacdn.com/tild6130-6166-4932-a432-366131333133/9.png,,1610.0000,,,,966962777457,,Кольца поршневые (комплект на 1 поршень) SВ JCB 320/09299,"Кольца поршневые (комплект на 1 поршень) SВ 320/09299 необходимы для выполнения нескольких задач сразу. Колечки делают камеру плотнее и увеличивают компрессию. Кроме того, они снижают расход масла в моторах, делают тепловую передачу намного лучше, переносят избыток тепла и препятствуют перегреванию.",Кольца поршневые (комплект на 1 поршень) SВ JCB 320/09299,"Кольца поршневые (комплект на 1 поршень) SВ 320/09299 необходимы для выполнения нескольких задач сразу. Колечки делают камеру плотнее и увеличивают компрессию. Кроме того, они снижают расход масла в моторах, делают тепловую передачу намного лучше, переносят избыток тепла и препятствуют перегреванию."
929837825064,,320/03521,Двигатель,Выпускной клапан SB JCB 320/03521,"Выпускной клапан SB для экскаваторов-погрузчиков JCB 3CX, 4CX","Выпускной клапан SB JCB 320/03521, доступный для заказа в этом разделе, является элементом ГРМ. Когда он открывается, через него из камеры сгорания мотора выпускаются отработавшие газы. Во время работы они испытывают впечатляющие температурные нагрузки из-за регулярного контакта с раскаленной средой. Температура изделия может достигать 800 градусов. ",https://static.tildacdn.com/tild6138-3839-4338-b866-613463343737/10.png,,900.0000,,,,929837825064,,Выпускной клапан SB JCB 320/03521,"Выпускной клапан SB JCB 320/03521, доступный для заказа в этом разделе, является элементом ГРМ. Когда он открывается, через него из камеры сгорания мотора выпускаются отработавшие газы. Во время работы они испытывают впечатляющие температурные нагрузки из-за регулярного контакта с раскаленной средой. Температура изделия может достигать 800 градусов. ",Выпускной клапан SB JCB 320/03521,"Выпускной клапан SB JCB 320/03521, доступный для заказа в этом разделе, является элементом ГРМ. Когда он открывается, через него из камеры сгорания мотора выпускаются отработавшие газы. Во время работы они испытывают впечатляющие температурные нагрузки из-за регулярного контакта с раскаленной средой. Температура изделия может достигать 800 градусов. "
799123626454,,331/50774,Двигатель,Глушитель (резонатор) JCB 331/50774 ,"Глушитель (резонатор) для экскаваторов-погрузчиков JCB 3CX, 4CX","Глушитель (резонатор) JCB 331/50774. Это устройство, снижающее уровень шума, скорость и температуру отработавших газов. На погрузчик обычно устанавливают от двух до пяти глушителей. Во время работы они используют комплекс мер: расширяют шумовой поток, меняют его направление, гасят колебания и поглощают звуковые волны.",https://static.tildacdn.com/tild3063-3931-4364-b836-373631393930/11.png,,9200.0000,,,,799123626454,,Глушитель (резонатор) JCB 331/50774,"Глушитель (резонатор) JCB 331/50774. Это устройство, снижающее уровень шума, скорость и температуру отработавших газов. На погрузчик обычно устанавливают от двух до пяти глушителей. Во время работы они используют комплекс мер: расширяют шумовой поток, меняют его направление, гасят колебания и поглощают звуковые волны.",Глушитель (резонатор) JCB 331/50774,"Глушитель (резонатор) JCB 331/50774. Это устройство, снижающее уровень шума, скорость и температуру отработавших газов. На погрузчик обычно устанавливают от двух до пяти глушителей. Во время работы они используют комплекс мер: расширяют шумовой поток, меняют его направление, гасят колебания и поглощают звуковые волны."
679695193695,,02/202913,Двигатель,Вкладыши коренные комплект ремонтный RG JCB 02/202913,"Вкладыши коренные комплект ремонтный RG для экскаваторов-погрузчиков JCB 3CX, 4CX","Ремонтный комплект коренных вкладышей 1 RG JCB 02/202913. Набор состоит из нескольких подшипников скольжения, применяемых для двигателя. Такие запчасти для спецтехники JCB предназначены остановить осевые перемещения коленчатого вала и обеспечить вращение коренных шеек в блоке цилиндров. ",https://static.tildacdn.com/tild3365-3530-4132-b063-393538643439/12.png,,5500.0000,,,,679695193695,,Вкладыши коренные комплект ремонтный RG JCB 02/202913,"Ремонтный комплект коренных вкладышей 1 RG JCB 02/202913. Набор состоит из нескольких подшипников скольжения, применяемых для двигателя. Такие запчасти для спецтехники JCB предназначены остановить осевые перемещения коленчатого вала и обеспечить вращение коренных шеек в блоке цилиндров. ",Вкладыши коренные комплект ремонтный RG JCB 02/202913,"Ремонтный комплект коренных вкладышей 1 RG JCB 02/202913. Набор состоит из нескольких подшипников скольжения, применяемых для двигателя. Такие запчасти для спецтехники JCB предназначены остановить осевые перемещения коленчатого вала и обеспечить вращение коренных шеек в блоке цилиндров. "
396278469768,,02/201734,Двигатель,Форсунка масляная JCB 02/201734,"Форсунка масляная для экскаваторов-погрузчиков JCB 3CX, 4CX","Масляная форсунка JCB 02/201734, представленная в этом разделе, является инжектором, предназначенным для механического распыления спецжидкостей. Для его управления используется электромагнитный клапан. Главная задача этой запчасти JCB – уменьшение температуры во время движения специальной техники. Ее установка снижает износ цилиндров, шатунов, а также термические нагрузки, ускоряет подачу масла к поршням при холодном запуске. ",https://static.tildacdn.com/tild3534-3332-4337-b035-343962383135/13.png,,1500.0000,,,,396278469768,,Форсунка масляная JCB 02/201734,"Масляная форсунка JCB 02/201734, представленная в этом разделе, является инжектором, предназначенным для механического распыления спецжидкостей. Для его управления используется электромагнитный клапан. Главная задача этой запчасти JCB – уменьшение температуры во время движения специальной техники. Ее установка снижает износ цилиндров, шатунов, а также термические нагрузки, ускоряет подачу масла к поршням при холодном запуске. ",Форсунка масляная JCB 02/201734,"Масляная форсунка JCB 02/201734, представленная в этом разделе, является инжектором, предназначенным для механического распыления спецжидкостей. Для его управления используется электромагнитный клапан. Главная задача этой запчасти JCB – уменьшение температуры во время движения специальной техники. Ее установка снижает износ цилиндров, шатунов, а также термические нагрузки, ускоряет подачу масла к поршням при холодном запуске. "
546268546357,,459/50660,Двигатель,Синхронизатор переключения передач КПП JCB 459/50660,"Синхронизатор переключения передач КПП для экскаваторов-погрузчиков JCB 3CX, 4CX","Синхронизатор переключения передач КПП JCB 459/50660, 459/50493. Эта запчасть назначена для замены «родной» запчасти в случае ее износа или поломки. Частые признаки того, что деталь следует обновить – шум или хруст, самостоятельное выключение или проблемы с переключением передач. Причины поломок бывают в сцеплении, блокирующем кольце, муфте выключения. Цена на синхронизатор КПП указана на странице товара за единицу.",https://static.tildacdn.com/tild3862-3838-4566-a434-363733656664/14.png,,35000.0000,,,,546268546357,,Синхронизатор переключения передач КПП JCB 459/50660,"Синхронизатор переключения передач КПП JCB 459/50660, 459/50493. Эта запчасть назначена для замены «родной» запчасти в случае ее износа или поломки. Частые признаки того, что деталь следует обновить – шум или хруст, самостоятельное выключение или проблемы с переключением передач. Причины поломок бывают в сцеплении, блокирующем кольце, муфте выключения. Цена на синхронизатор КПП указана на странице товара за единицу.",Синхронизатор переключения передач КПП JCB 459/50660,"Синхронизатор переключения передач КПП JCB 459/50660, 459/50493. Эта запчасть назначена для замены «родной» запчасти в случае ее износа или поломки. Частые признаки того, что деталь следует обновить – шум или хруст, самостоятельное выключение или проблемы с переключением передач. Причины поломок бывают в сцеплении, блокирующем кольце, муфте выключения. Цена на синхронизатор КПП указана на странице товара за единицу."
997494893049,,320/09299,Двигатель,Кольца поршневые (комплект на 1 поршень) SВ JCB 320/09299,"Кольца поршневые (комплект на 1 поршень) SВ для экскаваторов-погрузчиков JCB 3CX, 4CX","Кольца поршневые (комплект на 1 поршень) SВ 320/09299 необходимы для выполнения нескольких задач сразу. Колечки делают камеру плотнее и увеличивают компрессию. Кроме того, они снижают расход масла в моторах, делают тепловую передачу намного лучше, переносят избыток тепла и препятствуют перегреванию.",https://static.tildacdn.com/tild3863-3665-4433-a533-623131323766/15.png,,1610.0000,,,,997494893049,,Кольца поршневые (комплект на 1 поршень) SВ JCB 320/09299,"Кольца поршневые (комплект на 1 поршень) SВ 320/09299 необходимы для выполнения нескольких задач сразу. Колечки делают камеру плотнее и увеличивают компрессию. Кроме того, они снижают расход масла в моторах, делают тепловую передачу намного лучше, переносят избыток тепла и препятствуют перегреванию.",Кольца поршневые (комплект на 1 поршень) SВ JCB 320/09299,"Кольца поршневые (комплект на 1 поршень) SВ 320/09299 необходимы для выполнения нескольких задач сразу. Колечки делают камеру плотнее и увеличивают компрессию. Кроме того, они снижают расход масла в моторах, делают тепловую передачу намного лучше, переносят избыток тепла и препятствуют перегреванию."
450747071756,,02/192002,Двигатель,Вкладыши коренные комплект ремонтный 1 AK JCB 02/192002,"Вкладыши коренные комплект ремонтный 1 AK для экскаваторов-погрузчиков JCB 3CX, 4CX","Ремонтный комплект коренных вкладышей 1 AK JCB 02/192002, представленный в этом разделе, доступен для покупки. Такие товары представляют собой подшипники скольжения. Их основная задача довольно проста. Во-первых, они ограничивают осевые перемещения коленчатого вала мотора. Во-вторых, они способствуют вращению коренных шеек в блоке цилиндров.",https://static.tildacdn.com/tild6434-3066-4239-b837-626231613964/16.png,,5500.0000,,,,450747071756,,Вкладыши коренные комплект ремонтный 1 AK JCB 02/192002,"Ремонтный комплект коренных вкладышей 1 AK JCB 02/192002, представленный в этом разделе, доступен для покупки. Такие товары представляют собой подшипники скольжения. Их основная задача довольно проста. Во-первых, они ограничивают осевые перемещения коленчатого вала мотора. Во-вторых, они способствуют вращению коренных шеек в блоке цилиндров.",Вкладыши коренные комплект ремонтный 1 AK JCB 02/192002,"Ремонтный комплект коренных вкладышей 1 AK JCB 02/192002, представленный в этом разделе, доступен для покупки. Такие товары представляют собой подшипники скольжения. Их основная задача довольно проста. Во-первых, они ограничивают осевые перемещения коленчатого вала мотора. Во-вторых, они способствуют вращению коренных шеек в блоке цилиндров."
815185502799,,445/03300,Двигатель,Синхронизатор КПП (комплект) JCB 445/03300,"Синхронизатор КПП (комплект) для экскаваторов-погрузчиков JCB 3CX, 4CX","Синхронизаторы КПП, которые делают ровнее частоту вращения валов и шестеренок, увеличивают срок эксплуатации коробки передач, снижают изношенность элементов. Такие запчасти JCB можно приобрести в Москве, сразу заказав их установку на погрузчик у наших мастеров. Деталь требует замены в нескольких случаях: при поломке муфты выключателя, износе шестеренки или конической поверхности, деформации блокирующего кольца. Синхронизатор КПП (комплект) JCB 445/03300 понадобится вам, если старая деталь подает признаки выхода из строя – шумит или хрустит при работе, с трудом переключает передачи или выключает их без вашей команды",https://static.tildacdn.com/tild6130-6636-4237-a137-643131333863/17.png,,12500.0000,,,,815185502799,,Синхронизатор КПП (комплект) JCB 445/03300,"Синхронизаторы КПП, которые делают ровнее частоту вращения валов и шестеренок, увеличивают срок эксплуатации коробки передач, снижают изношенность элементов. Такие запчасти JCB можно приобрести в Москве, сразу заказав их установку на погрузчик у наших мастеров. Деталь требует замены в нескольких случаях: при поломке муфты выключателя, износе шестеренки или конической поверхности, деформации блокирующего кольца. Синхронизатор КПП (комплект) JCB 445/03300 понадобится вам, если старая деталь подает признаки выхода из строя – шумит или хрустит при работе, с трудом переключает передачи или выключает их без вашей команды",Синхронизатор КПП (комплект) JCB 445/03300,"Синхронизаторы КПП, которые делают ровнее частоту вращения валов и шестеренок, увеличивают срок эксплуатации коробки передач, снижают изношенность элементов. Такие запчасти JCB можно приобрести в Москве, сразу заказав их установку на погрузчик у наших мастеров. Деталь требует замены в нескольких случаях: при поломке муфты выключателя, износе шестеренки или конической поверхности, деформации блокирующего кольца. Синхронизатор КПП (комплект) JCB 445/03300 понадобится вам, если старая деталь подает признаки выхода из строя – шумит или хрустит при работе, с трудом переключает передачи или выключает их без вашей команды"
738426864873,,06/880800-90,Двигатель,Кольца поршневые (комплект на 1 поршень) RG JCB 06/880800-90,"Кольца поршневые (комплект на 1 поршень) RG для экскаваторов-погрузчиков JCB 3CX, 4CX","Кольца поршневые (комплект на 1 поршень) RG JCB 06/880800-90. Это не замкнутые колечки, установленные в соответствующих отверстиях. Подобные запчасти для экскаваторов в Москве выполняют 3 задачи сразу. Они уплотняют камеры сгорания/расширения, улучшают тепловую передачу сквозь цилиндровую стену и отвод избытков тепла, снижают расход моторного масла в двигателях.",https://static.tildacdn.com/tild3834-6136-4630-a565-383862373033/18.png,,3000.0000,,,,738426864873,,Кольца поршневые (комплект на 1 поршень) RG JCB 06/880800-90,"Кольца поршневые (комплект на 1 поршень) RG JCB 06/880800-90. Это не замкнутые колечки, установленные в соответствующих отверстиях. Подобные запчасти для экскаваторов в Москве выполняют 3 задачи сразу. Они уплотняют камеры сгорания/расширения, улучшают тепловую передачу сквозь цилиндровую стену и отвод избытков тепла, снижают расход моторного масла в двигателях.",Кольца поршневые (комплект на 1 поршень) RG JCB 06/880800-90,"Кольца поршневые (комплект на 1 поршень) RG JCB 06/880800-90. Это не замкнутые колечки, установленные в соответствующих отверстиях. Подобные запчасти для экскаваторов в Москве выполняют 3 задачи сразу. Они уплотняют камеры сгорания/расширения, улучшают тепловую передачу сквозь цилиндровую стену и отвод избытков тепла, снижают расход моторного масла в двигателях."
184680920863,,320/03520,Двигатель,Впускной клапан SB JCB 320/03520,"Впускной клапан SB для экскаваторов-погрузчиков JCB 3CX, 4CX","Впускной клапан SB JCB 320/03520, представленный в этом разделе, является элементом механизма газораспределения ДВС. Запчасть фронтального погрузчика предназначена для продвижения смеси топлива и воздуха в рабочую камеру сгорания. Для его создания используются особенные виды стали. В результате такие изделия обладают высокой твердостью, хорошей проводимостью тепла, низкой хрупкостью при остывании. Они не боятся влияния продуктов сгорания и динамических нагрузок. ",https://static.tildacdn.com/tild3263-3365-4664-b766-313461636164/19.png,,900.0000,,,,184680920863,,Впускной клапан SB JCB 320/03520,"Впускной клапан SB JCB 320/03520, представленный в этом разделе, является элементом механизма газораспределения ДВС. Запчасть фронтального погрузчика предназначена для продвижения смеси топлива и воздуха в рабочую камеру сгорания. Для его создания используются особенные виды стали. В результате такие изделия обладают высокой твердостью, хорошей проводимостью тепла, низкой хрупкостью при остывании. Они не боятся влияния продуктов сгорания и динамических нагрузок. ",Впускной клапан SB JCB 320/03520,"Впускной клапан SB JCB 320/03520, представленный в этом разделе, является элементом механизма газораспределения ДВС. Запчасть фронтального погрузчика предназначена для продвижения смеси топлива и воздуха в рабочую камеру сгорания. Для его создания используются особенные виды стали. В результате такие изделия обладают высокой твердостью, хорошей проводимостью тепла, низкой хрупкостью при остывании. Они не боятся влияния продуктов сгорания и динамических нагрузок. "
365162345277,,02/192003,Двигатель,Вкладыши коренные комплект ремонтный АВ JCB 02/192003,"Вкладыши коренные комплект ремонтный АВ для экскаваторов-погрузчиков JCB 3CX, 4CX","Комплект коренных вкладышей 1 АВ JCB 02/192003. Это полноценный набор из различных элементов двигателя, представленных подшипниками скольжения. Данные предметы необходимы для ограничения коленвала от перемещений по оси. Также он обеспечивает передвижение коренных шеек в цилиндровом блоке. Причиной их поломки обычно является проворот.",https://static.tildacdn.com/tild6237-6133-4533-b662-326333623931/20.png,,5500.0000,,,,365162345277,,Вкладыши коренные комплект ремонтный АВ JCB 02/192003,"Комплект коренных вкладышей 1 АВ JCB 02/192003. Это полноценный набор из различных элементов двигателя, представленных подшипниками скольжения. Данные предметы необходимы для ограничения коленвала от перемещений по оси. Также он обеспечивает передвижение коренных шеек в цилиндровом блоке. Причиной их поломки обычно является проворот.",Вкладыши коренные комплект ремонтный АВ JCB 02/192003,"Комплект коренных вкладышей 1 АВ JCB 02/192003. Это полноценный набор из различных элементов двигателя, представленных подшипниками скольжения. Данные предметы необходимы для ограничения коленвала от перемещений по оси. Также он обеспечивает передвижение коренных шеек в цилиндровом блоке. Причиной их поломки обычно является проворот."
